Word,Count
abstrato,2
duro,7
chuchu,7
tentarem,1
união,15
pulverização,1
forçar,2
ficando,5
claro,34
hipótese,3
kkkk,56
pré,4
presidência,4
comentada,4
debatida,1
imprensa,12
sociais,6
conteúdo,19
quantidade,10
aprovou,2
roubalheira,5
esqueceu,11
passou,24
fundo,5
Nordeste,23
senadores,2
termina,2
renovar,2
tirar,34
trabalha,4
defender,22
emprego,16
deputado,21
conseguiu,12
proeza,3
prole,1
pai,23
simplesmente,12
consistência,1
lembrar,10
Collor,2
indicações,1
pior,52
votem,7
confirma,1
conseguiremos,1
acabar,21
ciclo,4
deixando,7
pobre,20
acredito,25
daremos,1
início,4
produtividade,1
volta,35
casa,36
cãozinho,1
pertence,7
torço,1
Amoêdo,10
sério,34
consigo,9
entrar,12
clima,2
cristão,7
absurdo,12
empresário,16
pequeno,7
realmente,31
dificuldade,5
conseguir,14
pegavam,1
fácil,21
pagar,13
verba,4
desviada,1
MST,13
m,2
criaram,5
colocar,23
bonezinho,1
conveniente,2
Crie,4
vergonha,32
elegeu,1
PêTê,1
3ª,2
fração,1
absoluto,1
autômatos,1
matéria,19
utilidade,1
gigante,2
alternativa,1
paro,2
revisitar,1
livro,9
condição,4
humana',1
Hannah,1
Arendt,1
banalidade,1
banalização,1
indo,9
perigoso,3
cinismo,1
dissimulação,3
levada,2
extremo,5
divulga,4
nomes,8
principais,11
1º,6
3º,3
4º,1
5º,2
cierra,3
calle,2
al,16
aparecer,14
un,11
boquete,1
asfalto,1
LoMásLeído,1
hoy,4
Tzimisce,1
Bolsoasno,1
Brujah,1
antiribu,1
Giovanni,1
Gangrel,1
Dilma,42
defendem,7
Boulos,12
Glauber,1
poupe,5
falará,1
Manifeste,1
obviamente,2
justamente,13
opção,15
Sentiu,2
Reinaldo,2
Festa,5
corrupta,9
deram,9
playboy,3
escolheu,5
entrevistadores,22
filho,17
mentor,2
contribui,2
antro,1
cloaca,1
empresarial,1
nativa,2
Perdemos,4
investir,5
cultura,12
auto,7
ajuda,9
vánguardas,1
emergentes,1
milhares,3
colunista,1
falido,3
Estadão,3
rádio,9
Ku,1
Klux,1
afirma,14
mimimi,25
discorda,3
lembrando,5
cortada,1
Guilherme,4
taxa,6
sucesso,9
baixa,5
usado,2
amortecimento,1
divida,1
deixado,2
Bolso,4
Kkkkkkkkkk,10
Concordo,23
destaque,4
importante,36
secundário,1
rainha,6
quase,28
equivalente,1
passam,3
exceto,4
42k,1
bot,16
querida,14
coração,11
origem,6
significa,12
língua,2
Rede,20
descolados,1
intelectuais,5
opositores,3
mencionar,2
patético,7
Avante,6
rumo,2
conta,38
acima,13
100k,1
calar,7
boca,14
mata,9
transa,1
transo,1
mato,2
Iríamos,1
espalhados,1
moralmente,3
pregando,4
palavra,20
Arrepiante,1
eliminação,2
escolho,1
circunstância,1
última,12
eleição,77
nela,22
perdeu,23
causa,23
aeroporto,18
construiu,2
beneficiar,2
família,16
Sônia,1
Guajajara,1
PSOL,8
comparação,9
mancomunada,1
terar,1
perguntar,9
acessório,1
diga,19
doeu,2
linha,4
leva,14
ladrao,3
muda,15
discurso,39
funcionaria,1
máquina,2
pública,14
vejo,36
balsominions,1
esbravejando,1
fingem,1
lavou,2
bandido,41
Falai,1
Bolsominion,25
admite,3
PP,7
recebe,8
VemMarinaPresidente,1
proposta,72
startup,4
economista,10
neh,5
rsrsrsr,2
vi,50
video,7
remeteu,1
suja,3
nojo,16
Jaja,1
solta,7
esperando,9
gestão,3
dispenso,3
porta,4
voz,14
sensata,11
URGENTE,6
culpado,5
fico,12
pensando,11
doados,1
poderiam,1
segurança,16
saúde,14
liberação,5
critério,7
igualmente,4
Friboi,2
deveriam,12
capital,4
tartaruga,24
enxergam,2
chamando,6
cobrar,7
tombadas,1
Minions,4
direito,44
chamá,1
Acre,15
Concederam,1
tbm,37
parças,1
Ronaldo,2
Fenômeno,2
Luciano,1
Hulk,1
pseudo,1
laranja,6
ocultar,1
poderia,22
gastou,1
construindo,1
empréstimos,1
africanos,1
comandados,1
ditadores,1
Esclareça,1
pensa,33
respeito,61
desmascarar,2
ações,6
Amazônia,18
trazer,6
Ps,1
Sigam,1
Terça,3
compromete,1
berço,2
Estranho,13
Equiparar,1
Frida,1
Khalo,1
reconhecer,5
genialidade,1
mão,28
bolsa,6
sensacional,6
Fale,13
apoiadas,1
calote,1
Trace,1
paralelo,3
feito,14
ideogia,1
kkkkkkk,22
daqui,32
Gilmarzin,1
empresta,2
amo,14
site,10
transparência,1
Retweeted,23
Paulo,16
mamados,1
lulopetismo,1
Esbravejamento,1
seletivo,4
ótimo,12
época,11
FHC,17
ex,6
vizinhos,3
Condado,1
Leblon,2
influencia,1
abrçs,1
derrubar,2
condenar,3
judiciário,9
falou,61
cobram,2
Lógico,5
origens,3
fera,3
papo,9
mula,5
Argh,1
costumo,1
atenção,20
esquerdista,34
definição,5
possuem,5
desvio,5
caráter,19
Gostaria,16
ocorridos,1
gestões,1
difícil,27
perde,11
única,27
Santo,11
bruxa,4
Chefinha,1
fazendo,35
aumentar,6
exército,4
entendem,4
subtendido,1
explicitamente,1
darem,2
satisfeitos,1
amiguinho,3
passagem,2
raciocinar,4
envolvendo,1
problema,80
emprestam,1
camaradas,1
LEGADÃO,1
TRAMPA,1
Benesses,1
concedidas,1
rei,2
bufões,1
crime,17
integram,1
supremo',1
colocarão,1
posicionando,2
