Word,Count
Enquete,2
Eleições2018,2
SDV,1
DomingoDetremuraSDV,1
Manuela,20
porra,23
nomes,8
anular,4
conheçam,1
Diretrizes,2
Rt9yBRIqbx,1
Mauricio,1
curtia,1
cover,1
Public,1
ficou,19
amargo,3
comentarista,1
político,186
cutucando,1
CHATO,2
dono,26
razão,15
constar,3
qGDOiu3s6c,4
Inclua,3
indicações,3
STF,40
Avisa,2
vereadora,9
Janaína,4
a0zkyvUJmG,2
Coordenador,1
programa,24
econômico,6
defendeu,10
ensino,1
universitário,1
gratuito,5
alta,8
renda,6
d0LTgYVkcX,1
oportunidade,13
sociedade,17
discutir,12
projeto,26
gestão,13
transparência,5
colocar,21
turno,38
junto,25
ótima,11
PSDB,74
PTB,2
PT,86
PDT,3
juro,18
entendo,20
conservadora,1
votará,2
filho,32
puta,18
Pegabot,1
propabilidade,1
robô,6
MAVs,3
melhorando,2
optaria,1
estruturado,1
OMb5rOq7FL,1
maldito,2
vermelho,7
acompanho,1
existir,9
mega,2
livre,35
mercado,22
dignidade,6
PartidoNovo30,7
2X9rxj119o,1
crescendo,2
auxílio,4
moradia,2
bi,6
velho,28
cortar,15
respeitar,8
xoBrBpvhvm,1
resumir,1
explicação,1
Assista,8
Desfile,1
escola,9
Samba,2
TUIUTI,1
Globo,13
Carnaval,1
Autoexplicativo,1
cidadão,33
9h36SWfP1x,1
trabalhador,4
paga,12
imposto,40
retorno,8
esperado,2
aluguel,4
caro,21
sustentar,15
população,39
acordar,2
pedir,16
responsabilidade,8
Espero,28
babaca,4
cheira,3
hipocrisia,31
agenda,25
ONU,8
diga,16
mNv77yqL9i,1
nfEAAwYe9V,1
parlamentar,1
direito,31
cota,8
voltar,4
base,14
fiscalização,1
pessoais,1
viagens,1
lazer,2
TemQueAcabar,10
eruqiqkP2Z,1
fizeram,14
Apoiaram,2
MAM,1
feminismo,7
defendendo,10
empoderamento,3
apoiam,11
casamento,5
gay,4
etc,26
cFeWeVtiqO,1
colocam,3
ganha,19
kkk,28
Retweeted,3
WDaS0fIMrq,1
dando,16
certoooo,1
fCWRm45Etk,1
ação,4
luxo,8
entra,13
pauta,31
prossegue,2
pagamento,3
mensal,1
queria,10
ações,7
contassem,1
sorte,10
trouxa,8
OgJmsWCUBs,1
chão,6
Shawn,1
Mendes,2
Gostaria,19
feat,1
cm,5
TOP,2
brasileiro,79
piada,23
desgraça,5
7x1Day,1
chorando,3
falou,42
favorito,3
lamento,3
informar,4
passando,11
informações,9
documento,11
oficial,9
nLXbMGzaVp,1
2O0zERzU3A,1
eaqy5DYqYc,1
TbXK1jjGtV,1
InternetLa,1
Atendendo,1
relativo,2
importante,23
destacado,2
mídia,9
Alvaro,2
bolso,26
Maia,8
Lula,125
Boulos,22
KpPkJzkPhN,1
JMz2DgrLsb,1
C8BYAZehUs,1
Jão,1
parecendo,2
Collor,6
dizia,2
acabar,46
marajás,1
descamisados,1
vendo,12
Volto,4
Procurem,1
senador,13
governador,9
ficha,4
limpa,2
votemm,1
renovar,19
avisar,3
criticam,4
ato,6
batem,1
palma,2
beneficiário,4
certo,43
privilegio,6
inconstitucional,1
compensar,1
aumento,2
semana,13
passada,3
cogitei,2
afiliar,1
trajetória,3
administração,1
pública,27
avaliando,1
opinião,45
rodeia,1
acabei,6
desistindo,1
passa,26
interesso,1
tenta,17
disseminar,1
pareça,1
InternetLab,1
seguidores,9
Twitter,26
1º,3
2º,3
3º,1
4º,1
5º,1
6º,1
7º,1
8º,1
9º,1
10º,1
11º,1
12º,1
viável,8
república,5
benefício,18
feito,22
gerais,3
vergonha,37
1bi,1
daria,5
normalizar,1
causa,18
democrático,7
pensam,9
si,62
posto,10
Ipanema,2
Farme,2
Reduto,1
kkkk,26
Maya,1
nena,1
siria,1
prótesis,1
podrá,1
caminar,1
6TXFrF7tGi,1
alguém,57
ninguém,48
falar,60
bando,6
importa,9
concordo,35
oq,23
fale,12
conterrâneo,1
engajada,1
encherga,2
populismo,14
acredita,15
início,2
desanimando,1
homeschooling,1
conta,49
apoiando,4
Olha,32
recadinho,1
BRUXÃO,1
espaço,9
TL,4
wsAa9T9YHT,1
5orkrb7xM1,1
votaram,6
governar,6
analisar,4
inconstitucionalidade,1
aprovadas,2
cria,2
executa,3
legislativo,8
papel,11
fundamental,6
construção,1
sabíamos,2
site,23
Gurupi,2
ventas,1
merluza,1
rape,1
llevan,1
lonjas,1
facturar,1
millones,1
hasta,10
junio,1
Cifra,2
récord,2
semestres,1
siglo,1
vYcfdK3e2D,1
vía,3
farra,4
fácil,21
lei,61
bagagens,1
aumentar,7
rola,6
impunidade,3
solta,1
ficar,33
saco,9
agente,6
preocupe,1
realmente,35
oHkQq95MLb,1
revolução,2
industrial,1
msm,10
rede,11
telemarketing,4
favorece,1
realitys,1
BBB,1
fazenda,4
entendi,19
manter,23
big,2
escravizados,2
representado,4
Bozonaro,4
Iaq8N9UBjy,1
jeito,32
prematuro,1
eleger,23
passagem,2
ninho,1
classe,7
diferente,36
chance,30
eleito,24
candidatou,1
trabalharia,1
Brasília,7
funcionário,11
concurso,5
nomeado,2
cidade,14
alternativa,10
força,19
mandar,5
editar,2
extinguindo,1
extra,1
inventado,1
privilegiar,1
pressão,5
essencial,3
favorável,8
Bagulho,1
ladrao,1
cheio,7
mau,6
carate,1
Callcenter,2
bolsorivariano,1
sentir,5
pesa,2
eleitorais,6
prisão,7
Bolsonaro2018,14
liberdade,28
corrida,3
pega,10
fogo,6
retuita,1
esquerda,91
domesticado,1
brother,3
olhar,3
países,14
escolha,25
comunismo,6
Abço,1
tava,12
olhando,3
Facebook,15
compartilhei,2
Dias,14
publicação,6
KKKKKKKKKKKKKKKKKKKKKKK,2
mt,8
assustada,1
absurdo,34
desembargador,7
decisão,2
mostra,2
nacional,10
justiça,23
magistrado,1
FEHQbAaCPM,1
instituições,2
onQzFx1t0z,1
deixa,21
teatro,2
juiz,17
Moro,37
rejeitou,2
competência,7
soltura,2
malandragem,3
arquitetada,1
proibindo,1
corrupto,44
senão,4
vota,25
porumpaisfelizdenovo,1
LulaLivre,4
LulaPresidente,1
único,41
pronunciou,4
claramente,7
putaria,2
virou,9
brasileira,21
XOLA,1
lindo,6
Alexandre,4
Moraes,2
senhor,27
acha,63
Calma,5
acabou,12
despacho,4
julgar,4
caso,54
pues,7
verdad,3
regalaron,1
empezarlo,1
escárnio,2
condenado,13
cadeia,9
desgraçado,4
gMu2cKSifS,1
reclamação,1
TRF4,10
demitido,1
perguntam,2
acredito,20
preciso,17
camarada,3
exonerado,2
imbecil,16
safado,7
CHOLA,1
principal,10
proposta,67
serviço,18
níveis,1
lutar,9
constitucional,7
vexame,1
completo,4
decepcione,2
atitude,15
incentivam,1
crime,24
esperar,14
lamentável,4
invasão,1
valores,8
uteGSekGtc,1
domingo,19
soltar,11
urgência,5
reação,1
esquecendo,1
passaporte,1
auxiliar,1
perdeu,16
entregar,3
acompanhando,5
gosto,30
preso,23
processo,17
ilegal,8
jLtj2Flx6B,1
Bora,8
rua,11
Mantenham,1
LULAPRESO,1
vontade,15
vamostiraroBRASILdovermelho,1
dado,17
tristeza,3
viver,8
trabalhadores,5
armado,3
yMxM9Mh7jx,1
ajude,4
extirpar,3
sacanas,1
Lyla,4
solto,9
amanhã,10
amigo,44
embuste,1
analisando,2
resgates,1
HeXEpEIHO2,1
GFD9AdgTKD,1
0ygpVGvTY0,1
Ata,2
uxnnmUhv7R,1
galera,16
acham,10
bunda,4
COLADA,1
Sofá,2
cade,3
indo,12
ATEAR,1
cjfvNOS6vJ,1
UpPmTPwnDS,1
vá,13
inseto,1
banqueiro,24
ladrão,8
Exato,6
bolivarianos,1
SomosTodosMoro,4
corrupção,68
justamente,20
cometido,1
nação,8
OCULTAÇÃO,1
oponho,1
defensores,3
saibam,2
protestando,1
pena,24
estudo,6
ludibriar,1
inclinada,1
estudando,1
Rabelo,1
1aRtPNtLvO,1
tomar,10
cu,8
merda,56
imunidade,3
juízes,10
desembargadores,4
acima,14
ética,4
basta,18
Sérgio,1
avisou,1
vagabundo,18
traição,1
Julgado,1
terrorista,3
resto,24
afirmação,7
busca,5
saúde,13
mandam,1
bananal,2
ferram,1
QYHA5UBuUt,1
porém,16
tornou,5
comum,2
festa,2
Fascista,4
defender,35
judicialmente,1
cumpra,1
sentença,1
condenatória,1
conforme,5
intolerante,1
digo,16
tranquilidade,1
TD,28
golpe,15
financiado,12
Gramcismo,1
pura,6
simplesmente,10
exatamente,27
motivo,15
combater,5
fortemente,2
aparelhamento,10
reestabelecer,1
democracia,18
fato,47
Imagina,10
esto,29
IQ8QaG4ikf,1
caralho,15
Aloka,1
MoluscoNaCadeia,4
tira,9
existem,11
Lógico,8
confundo,1
medroso,1
honra,2
presença,7
publica,10
respeito,50
VAR,5
ksh8hNPnFh,1
Sergio,1
espera,8
aguardar,1
extremismo,3
leva,9
uCkihg2dMJ,1
Ué,9
Esclarece,1
ai,30
orientado,1
deixou,10
PF,15
soltá,1
perdido,4
trabalha,9
dai,4
encanada,1
Afff,1
carta,1
assinada,2
lembrem,1
questao,1
nyfPOl4WkI,1
reduzir,9
algum,29
grau,2
desarmamento,12
vigor,3
palhaçada,4
morrem,3
Entrei,1
TV,10
Record,1
empreendedorismo,3
mulher,18
Wedding,1
Boutique,2
CtE9Rg9uMy,1
qiMQIfB9g0,1
esperando,12
filhinho,1
pronunciar,5
pedindo,4
suficiente,5
condenar,4
poderia,24
iniciativa,11
vergonhice,1
oS1lFkRKGw,1
pessoal,36
completamente,5
Rio,17
reportagem,7
Concordamos,1
discordar,3
DLGNTuSt6q,1
estatais,28
pagamos,4
prejuízo,8
adianta,11
privatizar,11
sair,13
monopólio,3
privado,26
Excelente,10
Rondônia,3
Fabrício,1
Jurado,1
C7Y2fsircL,1
Antagonista,7
ligou,1
esbravejando,1
imediatamente,2
molusco,1
manifestado,1
provavelmente,6
federais,6
Curitiba,3
moram,2
Retuitaram,1
timeline,2
LOKO,1
BIXOOOO,1
coloca,10
alguma,32
deveriam,11
insulto,1
Gilmar,3
quadrilha,7
lembra,8
vendido,3
plantão,6
cargo,18
cancelar,1
impeachment,6
prova,24
JGUrJTxvvz,1
explicando,1
Ce668cz0pC,1
besta,2
militares,6
licitação,7
caviar,2
hahahaha,6
réus,1
NY,1
normal,11
óleo,2
peroba,1
existiram,1
existe,40
movimento,8
monetária,2
luta,8
Retaliação,1
comprovada,1
recusa,2
ex,15
presidenta,1
Dilma,21
corroborar,1
contam,2
orçamento,3
resultando,2
africanos,1
escandinavas,1
MP,4
afins,5
pronunciando,1
apartamentos,1
funcionais,1
hotéis,2
beleza,3
acreditar,11
começar,11
Supremo,7
vive,16
engavetar,1
empurrando,2
faliu,1
contaminadas,2
informe,8
anulo,1
única,23
sobrar,3
votaria,12
vagabunda,3
jaula,2
Sujeto,1
hombre,2
verbo,4
Predicado,1
una,51
mujer,3
morir,3
sino,2
matar,11
seguiremos,1
repitiéndolo,1
tras,2
asesinato,1
redactado,1
JaqNjIj1Fz,1
podemos,15
tentou,4
meter,4
hipócrita,18
nomeações,4
desculpa,9
hoy,18
misa,1
hostia,4
WH3zkI0gti,1
imundo,2
pensar,21
brexa,1
fuder,5
questionado,3
privatizado,1
entenda,4
sociais,5
Psolista,1
Dionísio,1
socialista,21
Empoderads,1
pai,16
fundar,1
TRABALHADO,1
posteriormente,2
prefeito,8
patrão,2
investigada,1
CNJ,5
Cadê,15
amor,11
falam,16
desnecessário,2
comportamento,4
agressivo,3
acalma,1
conversa,13
civilizado,1
preferível,1
desmascarado,1
romperam,1
descolado,1
bueno,11
dormindo,2
autorizou,1
presidiário,2
apoiador,3
manutenção,3
prisao,3
esqueça,7
exército,3
pleno,4
SOCORRO,2
senhores,4
senadores,1
QGdWfWTZvF,1
Assuma,2
liderança,5
convoque,1
compensa,5
YBiAPqQlaG,1
Poxa,1
Joelma,1
chego,1
sapo,1
barbudo,1
concorrendo,5
assistir,7
lembro,4
smartmatic,1
básico,5
apesar,11
escândalos,1
passou,7
negócio,6
li,9
migo,2
Leon,1
Nilce,1
apoiariam,1
geração,10
imagine,4
coca,1
cola,4
paz,7
good,1
bolão,1
youtuber,4
graça,8
esquerdista,34
estimação,7
consta,1
lista,6
KKKKKKKKKK,5
tentam,1
ae,5
difamar,4
politico,15
Mito,15
achar,16
PMDB,11
apoia,23
ne,7
toca,6
robo,1
Mina,5
tan,7
perra,1
foda,18
ninguem,3
entende,10
Minimo,2
rapaz,11
levado,2
serio,5
PSL,18
Silva,5
Gomes,5
Alckimin,3
sd,2
d'avilla,1
PCdoB,4
guilherme,1
PSOL,19
Rodrigo,7
DEM,9
josué,1
PR,6
prb,2
Henrique,3
Azedou,1
ânimo,1
Bolsoniero,1
irei,3
humilde,3
qm,2
iria,11
fodido,1
anyways,2
pilantra,3
sujeitinho,2
tôa,1
Conte,6
decorra,1
tema,16
proposto,4
tghrHSSAEr,1
vao,5
ja,15
competencia,1
decepciono,1
acabe,2
agir,5
juridicamente,1
7gBYamM2eB,1
sede,2
valer,4
barrando,1
empregadinho,1
formariam,1
dupla,4
liberalismo,12
fazerem,1
oposição,4
enganado,4
organização,2
exclusiva,1
constituição,5
art,4
II,2
tXUWe7mo8J,1
pesquisar,8
falando,35
dps,2
notícia,12
urgente,10
conluio,3
petista,34
assando,1
carne,3
menininho,1
Tailândia,2
pfvr,1
proteja,1
eleitor,18
fizer,6
D'Avila,1
manifestaram,4
inusitado,1
aguardando,9
