Word,Count
descobrirá,1
vivemos,9
suposta,3
salvação,5
latifúndio,1
comparado,5
problema,143
Eleições2018,36
comprometidas,1
sabotando,1
ininterruptamente,1
deixá,2
disseram,8
lorota,2
Alkimin,26
competitivo,4
enfrentar,2
exequíveis,1
apresentar,12
capazes,6
onda,11
chamada,11
Bolsonaromania,1
ri,4
vendo,29
zorra,1
apoiando,42
hahahhaha,2
Manoela,4
classificam,1
liberais,19
confuso,5
apoiavam,1
unindo,3
apareceu,19
empatado,6
pronunciou,3
lembro,21
aprovou,8
banheiro,8
trans,3
família,68
acessa,1
adoram,7
gov,22
Cade,10
frouxo,25
louco,13
correu,3
correndo,8
incrível,9
reclamem,2
elegeram,7
Deixem,4
tbm,59
peça,6
publicidade,3
sabiam,2
MKT,3
Convivam,1
Haahha,1
passou,21
reajuste,2
funcionario,2
publico,6
enxugou,1
maquina,4
cortou,7
carne,2
misera,1
votacao,2
razoavel,1
privatizAcoes,1
razao,1
coliga,2
Secretaria,3
mantém,13
MST,25
iludida,1
privatizador,1
Oh,10
influenciado,2
pelegos,1
afins,9
manteria,1
estatais,15
agradar,9
extensa,1
lista,26
chupins,2
ancorados,1
apegados,1
pleonasmo,1
msg,2
Hitler,3
método,19
indutivo,1
inferir,1
conclusões,2
Gerais,3
enrolam,1
convencem,3
completamente,12
furado,1
jogam,5
carapuças,1
chão,10
raiva,7
votaram,19
Collor,18
LulaPresidente,8
chamado,24
coletiva,2
imprensa,27
dissesse,4
ganharia,7
sai,62
saio,3
sigla,13
decidir,11
deprimente,3
considero,4
carta,18
empolga,3
Bolso,55
derrete,1
suficiente,6
PR,48
fechar,1
palpite,6
EnfiemAsPanelasNoCu,3
triplec,1
MoroPsicopata,2
registrado,2
leilão,1
comprado,3
amigo,106
colocou,10
inexistente,1
Sérgio,2
MoroNaCadeia,4
avaliava,1
proximidade,4
ofereceu,3
bico,8
ora,21
kkkk,88
honesto,37
completo,10
colocar,63
explicação,11
frase,24
editada,2
cortada'',1
completa,3
repassar,3
constitucional,2
Alysson,1
vincula,1
conseguinte,1
dever,10
torna,10
impossível,18
atuar,4
puramente,3
incomoda,8
sério,49
equipe,24
marketing,10
perderão,2
Rouanet,2
mantiveram,2
imposto,32
sindical,6
BNDES,5
bancaram,1
cartões,1
dinastia,2
deixando,11
sucessores,1
trono,1
hipocrita,5
Bandeirantes,4
safado,33
involuntário,2
imbecilidade,3
esquece,13
Alckimin,20
PicoleDeXuxu,1
investida,3
odeia,8
falam,22
futuro,33
triste,20
Falem,7
alegre,1
binária,3
devemos,8
abordagem,1
comparativa,1
avaliação,6
jamais,51
CF,2
remeter,1
evolução,9
gerações,4
pede,19
música,11
fechará,2
tolo,3
Kkkkkkkkkkk,14
deixa,70
fantoche,5
AKAKAKAKKAKAKAKAKAKAKAKAKAK,1
ALCKIMINNNNNNNNNN,1
criança,58
eleitores,98
politicalha,1
rola,8
errado,47
Hum,7
derrubei,1
teoria,17
congressistas,2
perdeu,52
senador,31
indispôs,1
ajudá,1
tentou,13
expulsar,9
mínimo,36
vencer,14
fizer,15
fisiologismo,2
seguirá,2
avalia,3
dará,12
oferecer,8
avisei,4
formado,8
ala,6
apostam,3
presidenciável,24
acompanhado,3
poderia,55
eleitorais,5
Lenhador,2
Fit,1
Diário,10
julho,18
fisiologistas,2
engraçado,32
avaliando,3
previsão,10
perder,55
validade,2
mudará,3
eleitor,59
Porcentual,1
histórico,18
conquistará,2
previdência,8
Reinaldo,1
Azevedo,2
exatamente,44
puxa,10
velhaco,1
adora,13
desenvolvimento,4
união,25
econômica,18
banco,24
vendeu,3
governado,10
tucanalha,7
falsária,1
apóia,7
mentiroso,21
sujeito,20
votará,9
rsss,3
cair,23
desistir,17
Comi,2
sábado,6
HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHHAHAHAHAHAHAHAHAHAHAHAHHAAHA,1
tava,23
fechado,5
dando,30
financiando,1
Itaú,28
Unibanco,1
kkkkk,82
observação,4
Datena,66
mostra,50
insegurança,8
Band,9
burro,48
chapa,35
honrou,1
palavra,49
mentiu,9
mão,81
mandato,28
assume,11
função,9
pqp,24
ruim,49
aposentar,2
penal,6
retroceder,1
PGR,10
Janot,4
Valeu,12
revista,11
anular,9
delação,10
Léo,4
Pinheiro,3
pegava,1
cheio,16
Nassif,2
versões,2
incluir,3
fazendo,99
cafuné,1
estuprou,1
campeao,1
passo,16
batido,3
ESQUECENDO,2
politica,36
ocultou,2
Moisés,1
sábio,2
escrito,2
sede,2
serpentes,1
esquecer,12
pecadinho,1
pecadão,1
pecado,4
confundir,2
mentirinha,2
ocultar,2
verdd,1
permitiu,4
missão,4
homem,68
vdd,17
fiel,5
coisas,81
Eliana,1
doa,1
mensurar,1
tamanho,17
amada,1
descanso,2
trilha,5
palhaçada,14
Hardy,1
querida,6
desvia,5
seriedade,5
sobriedade,2
governar,24
Assista,8
recado,6
Chata,2
suporto,4
diretoria,1
BB,2
CEF,1
Petrobrás,6
ANS,1
reguladoras,1
Eletrobrás,1
zilhão,1
toneladas,1
escolheria,2
portar,2
elogiando,4
percebi,4
ficaram,7
decepcionadas,1
ForçaKajuru,1
resolveu,10
isentão,15
pare,10
repetindo,10
acostumando,5
hiena,3
meme,30
burra,9
disso,75
ouviu,13
Bozonaro,32
ignorância,3
abaixo,16
média,10
pronto,25
dividir,12
cola,12
canto,5
Bostonaro,2
sala,9
pessoal,52
acomoda,1
fundão,1
minina,1
aparecesse,1
manter,69
matamos,1
primo,10
necessário,22
beijão,1
Alckmin',23
Marinho,2
rádio,7
FM,1
regionais,2
convenções,4
Abordei,1
articulação,7
rumo,2
forte,51
inteiro,10
desestatização,1
oq,21
Skaf,7
máfia,9
defasagem,1
efetivo,5
polícia,11
civil,15
assinou,4
barreira,1
FoiFHC,1
vale,46
pagou,5
ambiental,3
PSDBpátriaEspancadora,3
espancamentos,1
estatista,8
confessa,4
Stedile,1
fiquemos,3
Jesus,8
íntimo,3
capitalismo,6
ama,7
Vide,21
Perillo,5
coloca,27
declarou,12
engodo,2
Geisel,3
graça,31
letra,6
Frejat,2
descubra,2
rir,24
estaria,26
participando,4
opostas,1
ignorante,16
tomar,23
cu,43
FDP,28
larga,14
PSDBpatriaEspancadora,3
neutro',1
ficará,17
compromisso,5
abandono,1
administrações,3
cacete,5
cuida,16
largada,2
imaginar,8
aguenta,6
tomou,4
reeleger,4
Moro,157
preço,13
ovo,3
reais,15
unidade,4
valem,4
fortificadas,1
ração,2
ouvir,38
populismo,11
vantagem,10
assiste,3
MBL,73
citaram,2
nomes,22
informe,2
expulsou,2
matar,1
pacto,11
Diabólico,1
Alí,1
Babão,2
Roberto,8
Freire,4
anunciar,4
Bernardino,1
sente,9
rejeitado,10
experiente,7
quadro,19
reversível,1
FreeLula,1
atrasado,6
novamente,11
estação,12
Morumbi,10
Dersa,9
existiu,5
saude,1
discursinho,5
escroto,2
estilo,9
pensa,39
conquistar,9
fale,35
endireitar,1
BolsonaroPresidente2018,13
besteira,9
PSOL,6
sabemos,37
compare,6
postagem,9
cúpula,4
definir,5
apoiará,12
receber,21
Refugiados,1
senhores,5
pataquada,2
ajudar,33
irmão,21
NotRefugee,3
Zelar,2
orçamento,6
requisito,2
básico,9
obras,19
acima,19
estimado,2
tantos,32
credencia,2
leva,34
porrada,9
aprende,5
diretamente,8
atual,33
apoiaram,19
encobrem,1
protegem,4
verdadeiros,4
notaria,1
absoluta,10
sabido,3
apinhadas,1
muita,88
desfaçatez,2
ladravazes,1
Desculpem,3
importuna,1
propósito,10
ForaAlckmin,2
PSDBnuncamais,1
CadeAsMerendas,1
BlogdoWelbi,7
Ui,3
evento,28
PRB,20
imaginava,2
Porisso,1
novela,4
soltar,2
manipula,2
conluio,5
manifestou,5
viram,6
pretende,11
RN,5
destaca,3
gerir,1
mensagem,10
votava,6
abriu,8
comunização,1
profissão,5
funcionando,1
assegurando,1
narrativa,7
polarização,4
adianta,38
difamar,1
lembra,29
Daslú,1
Lú,2
esposa,12
oculta,1
depoimento,7
MP,20
LJ,4
report,1
preocupar,11
paulista,43
prisão,30
sabor,5
especial,6
conhece,27
abraço,22
canalha,68
comedor,4
daí,39
fanfarrão,2
líderes,7
pesq,2
indic,1
procurando,5
agressivo,5
posicione,4
ouço,5
próx,1
presid,1
firme,12
pimenta,2
tao,5
apelando,6
curtida,9
Eduardo,7
fato,94
solução,34
representaria,1
mudança,39
status,1
cagar,3
finciona,1
caminhada,4
Árdua,2
fé,11
dedicação,1
chegaremos,3
dum,1
editorial,2
apoiou,20
tráfico,9
Perrela,5
refino,2
contabilidade,1
lavagem,1
Anastasia,10
militar,47
Rio,40
DilmaSenadora,1
escândalo,22
impunidade,11
perguntar,16
parecendo,8
puteiro,6
rodízio,2
argumento,51
mimimi,12
chuchuzão,2
fraco,27
mostram,12
mulheres,18
Nordeste,27
região,20
atrapalha,5
jovens,14
espernear,2
correta,8
implacar,1
dizendo,69
desculpa,37
radicalismo,5
continuidade,10
única,32
criatura,5
anda,18
trás,10
recua,2
andam,6
Dragão,1
vermelho,9
CWB,1
Pque,1
prometer,5
emoção,4
Amin,1
Colombo,3
Merisio,1
desesperaaadddoooo,1
Prezado,4
umRei,1
TimBeta,1
SDV,4
investidores,10
institucionais,2
respeito,68
preocupe,6
relevâncias,1
MTST,4
deveria,97
vim,5
trabalhador,8
empreendedor,4
milhões,50
queremos,38
entrou,12
thread,14
afirmações,4
aguente,2
infelizmente,42
ofensiva,7
Vieira,1
Souza,1
diretor,4
Odebrecht,28
delações,7
operação,7
apontaram,1
engenheiro,2
operador,4
negociação,6
Sarney,15
Melo,2
Renan,11
familiares,4
robustas,3
MPF,2
continuam,10
nasceram,1
elite,17
Ocrim,1
desviar,6
recurso,14
qnd,6
Virgilio,3
coletores,1
receberá,1
Bernardo,3
campo,19
invadiu,1
terreno,3
Scania,1
anti,29
moral,45
varios,8
sucessivos,1
absurdo,29
nojo,15
by,2
testemunha,2
mandou,22
triturar,1
documentos',1
votou,67
sociais,12
maioridade,1
imigração,3
desarmamento,7
fundo,21
sexo,4
cor,7
pele,6
Gilmar,11
lutava,1
sido,42
governista,2
dormiam,1
berço,3
esplêndido,1
fajuta,1
partidariamente,1
ideologicamente,1
essência,4
desmentida,1
prática,14
Persio,1
Arida,2
libera,2
bancada,11
responsabilidade,20
desequilíbrio,2
impera,3
equivocada,4
promover,10
equilíbrio,9
despesas,1
tarefa,3
amizade,4
antiga,6
piora,4
específico,5
exército,17
entrando,6
combate,13
jurídica,7
abate,1
marginais,5
Lamento,4
destruindo,3
cerne,2
sociedade,32
brasileira,41
AcordaBrasil,1
representada,1
espectro,4
lados,21
conservador,14
querer,54
jogar,20
lixo,91
atualmente,9
Eymael,6
Levi,1
Fidelix,1
esquecido,4
aposto,14
Pergunt,1
praticamente,13
destruiu,8
PC,5
baixos,5
salário,35
delegado,2
antigo,4
aliado,44
recesso,1
so,33
crescendo,6
fortalecendo,2
cadidatura,1
Concordo,72
abs,3
fake,28
acalorar,1
debate,71
enganar,15
moeda,5
ângulo,1
dúvidas,16
compreender,1
trio,1
Hahahahahaha,6
barco,9
afunda,3
Juntarão,1
esperto,2
adversário,30
roubando,9
escolar,2
votaremos,1
admnistração,1
Pauo,1
disputar,20
indiciado,5
afastado,2
pedido,11
empresário,32
denunciado,5
extorsão,1
esperar,30
corporativismo,2
derrotado,7
principal,18
explicar,27
Petrobras,7
maiôs,1
polo,1
Alkmin,12
maluco,8
CHACINADORES,1
jugando,1
Zzzzzzzzzzzzzz,1
bolsominio,2
lê,7
mome,1
clicam,1
curtem,2
página,5
Alckminé,1
preferem,7
defender,54
repugnante,1
aura,1
intensa,3
chamam,11
alcance,3
Bozzo,12
croquis,1
explodir,4
parlamentar,7
participou,7
liberação,6
vaquejada,1
Supremo,11
Tribunal,7
conheceu,2
Michelle,1
secretária,2
despachou,1
promovida,2
direto,14
tocado,2
adiante,2
cavalo,7
Templário,1
encaixava,1
estatística,4
robô,35
impressionante,12
contradições,2
rede,18
estruturada,1
mavs,1
2ª,3
matéria,34
original,3
admite,5
tratado,11
apresentador,4
auditório,1
monta,3
bandinha,1
pop,2
show,10
mezanino,1
aeroporto,22
lápis,2
matemática,6
bate,18
cronologia,1
contexto,11
história,60
geografia,1
biologia,2
Ahahahahaha,1
fanático,6
pág,1
link,11
confessou,2
tortura,7
mexer,6
lascou,1
kkkkkk,46
Perfect,1
Hahahahahahahaha,3
olhando,5
baseado,8
Narco,2
intolerante,5
rigor,3
Espero,47
saem,5
Canarinho,1
pistola,5
Mbappé,2
Modric,2
Pickford,1
VAR,1
entram,6
mãe,37
segundas,1
WorldCup,1
linda,5
MARAVILHOSA,1
MUSA,1
premissa,1
propina,35
declarando,5
aberto,10
interessa,15
vitória,16
chorar,20
criticando,10
cristao,1
entrei,3
merito,1
apneas,1
cristão,9
partidarismo,3
copiam,2
quaquaqua,1
huashuash,1
pretensão,1
burrice,16
copiado,1
copiar,8
incompetência,17
trinta,2
dormir,13
xeu,2
terminar,6
maratona,1
Leo,8
provocado,1
sessão,3
humor,5
Fiquei,13
realizado,6
erro,27
Produziu,1
esquivando,1
