Word;Count
discurso;108
prÌ© candidata;108
forÌ¤as armada;108
Facebook;107
judiciÌÁrio;107
famÌ_lia;107
reforma trabalhista;107
esperando;106
ministro;106
falou;106
resposta;106
representante;106
Bancada Bolsonaro;106
Janaina Paschoal;106
adianta;105
importa;105
oposiÌ¤Ì£o;105
homem;105
acham;105
site;104
senhor;104
aparece;104
Concordo;104
sabemos;103
cidadÌ£o;103
piada;103
crime;103
errado;103
porÌ©m;103
alianÌ¤a;103
feliz;102
JustiÌ¤a;102
resta;101
chegou;101
discutir;101
pensa;101
dizendo;101
kkk;101
filho;101
crise;100
torcer;100
alegria;100
jogadores;100
garantir;100
preocupado;100
paz;100
kkkkk;100
hein;100
perde;100
vale;100
gestÌ£o;99
plano;98
mt;98
aconteceu;98
entender;98
mexicano;98
ate;97
acreditar;97
Neymar;97
campo;97
notÌ_cia;97
Bolsonaro CÌ¢mara;96
CÌ¢mara partido;96
candidato PresidÌ»ncia;96
possibilidade;95
inferno;95
bosta;95
FakeNews;95
vÌ»;94
queremos;94
gt;94
deveriam;94
piorar;94
pobre;94
ficha limpa;94
simples;93
CÌ¢mara Senado;93
votem;92
passou;92
diferenÌ¤a;92
patriota;92
sociedade;92
Datena;92
rede;92
la;92
idiota;92
penso;91
esquecer;91
afinal;91
treinador;91
cargo;91
solto;91
conseguir;90
pqp;90
RT;90
politico;90
hexa derrota;90
herdeiros criminosos;90
Bolsonaro lidera;90
canalha;89
comunismo;89
apoiar;89
dado;89
lista;89
EleiÌ¤Ìµes2018 Brasil;89
partidos polÌ_ticos;89
brancos nulos;89
soluÌ¤Ì£o;88
Faltam;88
basta;88
ajudar;88
presidiÌÁrio;88
opÌ¤Ì£o;88
Roda Viva;88
vice;87
melhorar;87
esquerdista;87
visto;87
apesar;87
acontece pessoal;87
Geraldo Alckmin;87
ladrÌ£o;86
dando;86
votaÌ¤Ì£o;86
base;86
sabia;86
deputados alvo;86
Manuela D'Ìvila;86
participarÌÁ debate;86
lembrando;85
ganhando;85
querer;85
consegue;85
mostrar;85
deputado;85
mito;85
alvo Lava;85
iria;84
mercado;84
aparecer;84
legislaÌ¤Ì£o eleitoral;84
SuicÌ_dio acontece;84
Jato disputam;84
adversÌÁrio;83
coraÌ¤Ì£o;83
chorar;83
tomar;83
Sr;83
caro;83
campanha eleitoral;83
sorte;82
gosto;82
resto;82
cabeÌ¤a;82
uniÌ£o;82
votaram;82
sentido;82
empresa;82
ministros STF;82
ficou;81
segue;81
ler;81
AliÌÁs;81
PSD;81
domingo;81
2å¼ turno;81
Bolsonaro referir;81
Globo;80
necessÌÁrio;80
total;80
acordo;80
cao;80
presidente RepÌ¼blica;80
Brasil perder;80
razÌ£o;79
preparar;79
legal;79
foto;79
td;79
clima;79
impedir;79
Absurdo;79
representa;79
referir Herzog;79
lembra;78
torcida;78
conversa;78
burro;78
digo;78
ganhe;78
social;78
melhore;78
matÌ©ria;78
CG;78
Minas Gerais;78
AmÌ©rica Latina;78
Band;77
Senado;77
totalmente;77
serem;77
imagem;77
URGENTE;77
movimento;77
Manuela Ìvila;77
intenÌ¤Ìµes voto;77
Bolsonaro Fortaleza;77
patriotismo;76
ajuda;76
velho;76
cair;76
achando;76
direta;76
democrÌÁtico;76
Tocantins;76
milhÌµes mesÌÁrios;76
Absurdo deputados;76
exatamente;75
merece;75
sÌÁbado;75
informaÌ¤Ìµes;75
chama;75
municipais;75
estratÌ©gia;75
Acesse;75
falam;75
oq;75
graÌ¤a;75
Dilma Rousseff;75
nenhum candidato;75
presidÌ»ncia;74
cuidado;74
desespero;74
intervenÌ¤Ì£o;74
ouvir;74
vista;74
anÌÁlise;74
socialista;74
Bolsonaro presidente;74
polÌ_tica brasileira;74
condenado;73
lembro;73
AÌ©cio;73
decidir;73
tendo;73
certa;73
interessante;73
objetivo;73
termo;73
Lula candidato;73
presidente Lula;73
fogo;72
manter;72
aproveitar;72
RJ;72
maiores;72
pÌ©;72
bandeira;72
Alvaro Dias;72
voto Jair;72
kkkkkk;71
apoia;71
possa;71
venceu;71
devemos;71
prazo;71
criminoso;71
nisso;71
propaganda;70
tempos;70
gosta;70
preocupar;70
corja;70
centro;70
gol;70
passo;70
junho;70
pessoal pratica';70
Tribunal Superior;70
AndrÌ©s Manuel;70
existe racismo';70
preparado;69
vermelho;69
encontro;69
lÌ_der;69
dÌ¼vidas;69
UOLnasUrnas;69
PR;69
fico;69
presidente Brasil;69
JustiÌ¤a Eleitoral;69
Rio Janeiro;69
racismo' Bolsonaro;69
cientista polÌ_tico;69
amor;68
festa;68
interessa;68
votando;68
devia;68
PSOL;68
BrasÌ_lia;68
precisam;68
altura;68
SCP;68
TRE;68
existem;68
entendo;68
estatuto;68
seleÌ¤Ì£o brasileira;68
pratica' Bolsonaro;68
saÌ¼de educaÌ¤Ì£o;68
agentes pÌ¼blicos;68
jovens hexa;68
eleitoral;67
unido;67
seguir;67
aceitar;67
leva;67
provavelmente;67
Enfim;67
pleito;67
terra;67
tucano;67
podere;67
polÌ_ticos corrupto;67
Superior Eleitoral;67
Politica Eleicoes2018;67
Erdogan vence;67
imposto;66
jamais;66
comeÌ¤am;66
